Freq.	V(ol5)	V(ol9)	V(ol10)	V(ol12)	V(ol15)	V(ol20)
1.18032063565173e+000	(5.96020432174916e+001dB,-8.69461028465298e-004°)	(6.12205126140661e+001dB,-9.47975342210674e-004°)	(6.16512390187543e+001dB,-9.74593169029528e-004°)	(6.25489879336034e+001dB,-1.03661455164096e-003°)	(6.40062204665185e+001dB,-1.15619125180910e-003°)	(6.68651814999813e+001dB,-1.46723274127286e-003°)
1.18304155572516e+000	(5.96020432174856e+001dB,-8.71465343134910e-004°)	(6.12205126140585e+001dB,-9.50160651065826e-004°)	(6.16512390187499e+001dB,-9.76839838312969e-004°)	(6.25489879335962e+001dB,-1.03900419497691e-003°)	(6.40062204665351e+001dB,-1.15885654791065e-003°)	(6.68651814999696e+001dB,-1.47061506205594e-003°)
1.18576874816716e+000	(5.96020432174817e+001dB,-8.73474278227226e-004°)	(6.12205126140573e+001dB,-9.52350997578840e-004°)	(6.16512390187405e+001dB,-9.79091686703422e-004°)	(6.25489879335647e+001dB,-1.04139934700677e-003°)	(6.40062204665276e+001dB,-1.16152798815108e-003°)	(6.68651814999564e+001dB,-1.47400517989343e-003°)
1.18850222743702e+000	(5.96020432174764e+001dB,-8.75487844393084e-004°)	(6.12205126140510e+001dB,-9.54546393361503e-004°)	(6.16512390187347e+001dB,-9.81348726140918e-004°)	(6.25489879335723e+001dB,-1.04380002043696e-003°)	(6.40062204664827e+001dB,-1.16420558669230e-003°)	(6.68651814999425e+001dB,-1.47740311275953e-003°)
1.19124200802737e+000	(5.96020432174725e+001dB,-8.77506052308481e-004°)	(6.12205126140455e+001dB,-9.56746850054191e-004°)	(6.16512390187295e+001dB,-9.83610968591755e-004°)	(6.25489879335934e+001dB,-1.04620622799255e-003°)	(6.40062204664752e+001dB,-1.16688935774060e-003°)	(6.68651814999305e+001dB,-1.48080887867018e-003°)
1.19398810446427e+000	(5.96020432174700e+001dB,-8.79528912673748e-004°)	(6.12205126140399e+001dB,-9.58952379323442e-004°)	(6.16512390187208e+001dB,-9.85878426049638e-004°)	(6.25489879335626e+001dB,-1.04861798242324e-003°)	(6.40062204664662e+001dB,-1.16957931551992e-003°)	(6.68651814999325e+001dB,-1.48422249568447e-003°)
1.19674053130724e+000	(5.96020432174653e+001dB,-8.81556436213537e-004°)	(6.12205126140321e+001dB,-9.61162992862512e-004°)	(6.16512390187170e+001dB,-9.88151110537330e-004°)	(6.25489879335680e+001dB,-1.05103529652640e-003°)	(6.40062204664818e+001dB,-1.17227547429564e-003°)	(6.68651814999072e+001dB,-1.48764398189404e-003°)
1.19949930314938e+000	(5.96020432174606e+001dB,-8.83588633677796e-004°)	(6.12205126140294e+001dB,-9.63378702392614e-004°)	(6.16512390186989e+001dB,-9.90429034102234e-004°)	(6.25489879335619e+001dB,-1.05345818311272e-003°)	(6.40062204664494e+001dB,-1.17497784835281e-003°)	(6.68651814999063e+001dB,-1.49107335544806e-003°)
1.20226443461741e+000	(5.96020432174536e+001dB,-8.85625515840817e-004°)	(6.12205126140230e+001dB,-9.65599519660318e-004°)	(6.16512390186929e+001dB,-9.92712208824654e-004°)	(6.25489879335424e+001dB,-1.05588665502780e-003°)	(6.40062204664643e+001dB,-1.17768645203190e-003°)	(6.68651814998955e+001dB,-1.49451063452291e-003°)
1.20503594037179e+000	(5.96020432174503e+001dB,-8.87667093502504e-004°)	(6.12205126140159e+001dB,-9.67825456440465e-004°)	(6.16512390186912e+001dB,-9.95000646808853e-004°)	(6.25489879335335e+001dB,-1.05832072515012e-003°)	(6.40062204664587e+001dB,-1.18040129968456e-003°)	(6.68651814998784e+001dB,-1.49795583734327e-003°)
1.20781383510678e+000	(5.96020432174492e+001dB,-8.89713377486993e-004°)	(6.12205126140124e+001dB,-9.70056524535217e-004°)	(6.16512390186852e+001dB,-9.97294360186956e-004°)	(6.25489879335281e+001dB,-1.06076040638398e-003°)	(6.40062204664241e+001dB,-1.18312240570349e-003°)	(6.68651814998529e+001dB,-1.50140898217492e-003°)
1.21059813355048e+000	(5.96020432174415e+001dB,-8.91764378642566e-004°)	(6.12205126140217e+001dB,-9.72292735774536e-004°)	(6.16512390186784e+001dB,-9.99593361120382e-004°)	(6.25489879335184e+001dB,-1.06320571166340e-003°)	(6.40062204664395e+001dB,-1.18584978452641e-003°)	(6.68651814998510e+001dB,-1.50487008733158e-003°)
1.21338885046497e+000	(5.96020432174388e+001dB,-8.93820107844611e-004°)	(6.12205126140016e+001dB,-9.74534102009887e-004°)	(6.16512390186716e+001dB,-1.00189766179831e-003°)	(6.25489879335142e+001dB,-1.06565665395435e-003°)	(6.40062204664070e+001dB,-1.18858345060033e-003°)	(6.68651814998378e+001dB,-1.50833917115772e-003°)
1.21618600064636e+000	(5.96020432174355e+001dB,-8.95880575991833e-004°)	(6.12205126140095e+001dB,-9.76780635131134e-004°)	(6.16512390186662e+001dB,-1.00420727443806e-003°)	(6.25489879335194e+001dB,-1.06811324625193e-003°)	(6.40062204664266e+001dB,-1.19132341843247e-003°)	(6.68651814998128e+001dB,-1.51181625204592e-003°)
1.21898959892486e+000	(5.96020432174291e+001dB,-8.97945794008368e-004°)	(6.12205126140044e+001dB,-9.79032347044641e-004°)	(6.16512390186615e+001dB,-1.00652221128488e-003°)	(6.25489879334996e+001dB,-1.07057550157655e-003°)	(6.40062204664165e+001dB,-1.19406970253875e-003°)	(6.68651814998100e+001dB,-1.51530134843724e-003°)
1.22179966016487e+000	(5.96020432174227e+001dB,-9.00015772844108e-004°)	(6.12205126139978e+001dB,-9.81289249690028e-004°)	(6.16512390186518e+001dB,-1.00884248461170e-003°)	(6.25489879334934e+001dB,-1.07304343298757e-003°)	(6.40062204664092e+001dB,-1.19682231748411e-003°)	(6.68651814998002e+001dB,-1.51879447880424e-003°)
1.22461619926504e+000	(5.96020432174207e+001dB,-9.02090523474354e-004°)	(6.12205126139790e+001dB,-9.83551355031947e-004°)	(6.16512390186484e+001dB,-1.01116810672168e-003°)	(6.25489879334870e+001dB,-1.07551705356805e-003°)	(6.40062204663998e+001dB,-1.19958127786196e-003°)	(6.68651814997813e+001dB,-1.52229566166679e-003°)
1.22743923115840e+000	(5.96020432174291e+001dB,-9.04170056899814e-004°)	(6.12205126139868e+001dB,-9.85818675068227e-004°)	(6.16512390186436e+001dB,-1.01349908994413e-003°)	(6.25489879334786e+001dB,-1.07799637643260e-003°)	(6.40062204663917e+001dB,-1.20234659830051e-003°)	(6.68651814997713e+001dB,-1.52580491559095e-003°)
1.23026877081238e+000	(5.96020432174093e+001dB,-9.06254384142006e-004°)	(6.12205126139809e+001dB,-9.88091221815457e-004°)	(6.16512390186359e+001dB,-1.01583544663754e-003°)	(6.25489879334736e+001dB,-1.08048141472706e-003°)	(6.40062204663829e+001dB,-1.20511829346092e-003°)	(6.68651814997564e+001dB,-1.52932225918003e-003°)
1.23310483322890e+000	(5.96020432174021e+001dB,-9.08343516256013e-004°)	(6.12205126139764e+001dB,-9.90369007324128e-004°)	(6.16512390186289e+001dB,-1.01817718918944e-003°)	(6.25489879334786e+001dB,-1.08297218162767e-003°)	(6.40062204663706e+001dB,-1.20789637803808e-003°)	(6.68651814997422e+001dB,-1.53284771108360e-003°)
1.23594743344451e+000	(5.96020432173993e+001dB,-9.10437464317376e-004°)	(6.12205126139510e+001dB,-9.92652043668334e-004°)	(6.16512390186219e+001dB,-1.02052433001543e-003°)	(6.25489879334750e+001dB,-1.08546869033789e-003°)	(6.40062204663638e+001dB,-1.21068086676236e-003°)	(6.68651814997327e+001dB,-1.53638128999398e-003°)
1.23879658653036e+000	(5.96020432173950e+001dB,-9.12536239427389e-004°)	(6.12205126139450e+001dB,-9.94940342957039e-004°)	(6.16512390186184e+001dB,-1.02287688156024e-003°)	(6.25489879334657e+001dB,-1.08797095409438e-003°)	(6.40062204663556e+001dB,-1.21347177439586e-003°)	(6.68651814997141e+001dB,-1.53992301464341e-003°)
1.24165230759241e+000	(5.96020432173870e+001dB,-9.14639852713317e-004°)	(6.12205126139404e+001dB,-9.97233917320565e-004°)	(6.16512390186092e+001dB,-1.02523485629578e-003°)	(6.25489879334599e+001dB,-1.09047898616497e-003°)	(6.40062204663459e+001dB,-1.21626911573573e-003°)	(6.68651814997025e+001dB,-1.54347290381258e-003°)
1.24451461177138e+000	(5.96020432173841e+001dB,-9.16748315329237e-004°)	(6.12205126139329e+001dB,-9.99532778918728e-004°)	(6.16512390186057e+001dB,-1.02759826672513e-003°)	(6.25489879334505e+001dB,-1.09299279984616e-003°)	(6.40062204663376e+001dB,-1.21907290561355e-003°)	(6.68651814996851e+001dB,-1.54703097632044e-003°)
1.24738351424294e+000	(5.96020432173923e+001dB,-9.18861638454604e-004°)	(6.12205126139275e+001dB,-1.00183693994040e-003°)	(6.16512390186021e+001dB,-1.02996712537819e-003°)	(6.25489879334454e+001dB,-1.09551240846689e-003°)	(6.40062204663278e+001dB,-1.22188315889436e-003°)	(6.68651814996740e+001dB,-1.55059725103363e-003°)
1.25025903021771e+000	(5.96020432173901e+001dB,-9.20979833291844e-004°)	(6.12205126139236e+001dB,-1.00414641260198e-003°)	(6.16512390185935e+001dB,-1.03234144481385e-003°)	(6.25489879334395e+001dB,-1.09803782538526e-003°)	(6.40062204663222e+001dB,-1.22469989047862e-003°)	(6.68651814996594e+001dB,-1.55417174685844e-003°)
1.25314117494141e+000	(5.96020432173871e+001dB,-9.23102911072388e-004°)	(6.12205126139189e+001dB,-1.00646120914778e-003°)	(6.16512390185898e+001dB,-1.03472123762163e-003°)	(6.25489879334286e+001dB,-1.10056906399026e-003°)	(6.40062204663145e+001dB,-1.22752311529950e-003°)	(6.68651814996412e+001dB,-1.55775448274652e-003°)
1.25602996369487e+000	(5.96020432173797e+001dB,-9.25230883052214e-004°)	(6.12205126139120e+001dB,-1.00878134185049e-003°)	(6.16512390185833e+001dB,-1.03710651641810e-003°)	(6.25489879334233e+001dB,-1.10310613770356e-003°)	(6.40062204663046e+001dB,-1.23035284832542e-003°)	(6.68651814996291e+001dB,-1.56134547769488e-003°)
1.25892541179416e+000	(5.96020432173760e+001dB,-9.27363760514465e-004°)	(6.12205126139065e+001dB,-1.01110682301160e-003°)	(6.16512390185739e+001dB,-1.03949729384973e-003°)	(6.25489879334195e+001dB,-1.10564905997597e-003°)	(6.40062204662968e+001dB,-1.23318910455995e-003°)	(6.68651814996108e+001dB,-1.56494475074043e-003°)
1.26182753459066e+000	(5.96020432173678e+001dB,-9.29501554766584e-004°)	(6.12205126139139e+001dB,-1.01343766496193e-003°)	(6.16512390185673e+001dB,-1.04189358259285e-003°)	(6.25489879334092e+001dB,-1.10819784428884e-003°)	(6.40062204662889e+001dB,-1.23603189904035e-003°)	(6.68651814996007e+001dB,-1.56855232096872e-003°)
1.26473634747115e+000	(5.96020432173648e+001dB,-9.31644277143960e-004°)	(6.12205126138825e+001dB,-1.01577388005338e-003°)	(6.16512390185607e+001dB,-1.04429539535204e-003°)	(6.25489879333996e+001dB,-1.11075250415643e-003°)	(6.40062204662803e+001dB,-1.23888124683874e-003°)	(6.68651814995857e+001dB,-1.57216820750439e-003°)
1.26765186585784e+000	(5.96020432173580e+001dB,-9.33791939006156e-004°)	(6.12205126138877e+001dB,-1.01811548068105e-003°)	(6.16512390185555e+001dB,-1.04670274486161e-003°)	(6.25489879333942e+001dB,-1.11331305312377e-003°)	(6.40062204662667e+001dB,-1.24173716306146e-003°)	(6.68651814995721e+001dB,-1.57579242951962e-003°)
1.27057410520854e+000	(5.96020432173518e+001dB,-9.35944551740318e-004°)	(6.12205126138829e+001dB,-1.02046247925449e-003°)	(6.16512390185496e+001dB,-1.04911564388486e-003°)	(6.25489879333888e+001dB,-1.11587950476606e-003°)	(6.40062204662580e+001dB,-1.24459966285170e-003°)	(6.68651814995583e+001dB,-1.57942500622941e-003°)
1.27350308101666e+000	(5.96020432173487e+001dB,-9.38102126759663e-004°)	(6.12205126138636e+001dB,-1.02281488821672e-003°)	(6.16512390185429e+001dB,-1.05153410521473e-003°)	(6.25489879333798e+001dB,-1.11845187268998e-003°)	(6.40062204662493e+001dB,-1.24746876138544e-003°)	(6.68651814995466e+001dB,-1.58306595689376e-003°)
1.27643880881134e+000	(5.96020432173441e+001dB,-9.40264675502914e-004°)	(6.12205126138701e+001dB,-1.02517272004470e-003°)	(6.16512390185354e+001dB,-1.05395814167364e-003°)	(6.25489879333707e+001dB,-1.12103017053435e-003°)	(6.40062204662419e+001dB,-1.25034447387456e-003°)	(6.68651814995271e+001dB,-1.58671530081480e-003°)
1.27938130415752e+000	(5.96020432173380e+001dB,-9.42432209435714e-004°)	(6.12205126138637e+001dB,-1.02753598723487e-003°)	(6.16512390185315e+001dB,-1.05638776611414e-003°)	(6.25489879333652e+001dB,-1.12361441196957e-003°)	(6.40062204662289e+001dB,-1.25322681556482e-003°)	(6.68651814995090e+001dB,-1.59037305734264e-003°)
1.28233058265602e+000	(5.96020432173304e+001dB,-9.44604740050120e-004°)	(6.12205126138595e+001dB,-1.02990470231881e-003°)	(6.16512390185218e+001dB,-1.05882299141671e-003°)	(6.25489879333596e+001dB,-1.12620461069652e-003°)	(6.40062204662193e+001dB,-1.25611580173938e-003°)	(6.68651814994963e+001dB,-1.59403924587112e-003°)
1.28528665994361e+000	(5.96020432173257e+001dB,-9.46782278865139e-004°)	(6.12205126138509e+001dB,-1.03227887785443e-003°)	(6.16512390185164e+001dB,-1.06126383049390e-003°)	(6.25489879333505e+001dB,-1.12880078044776e-003°)	(6.40062204662097e+001dB,-1.25901144771488e-003°)	(6.68651814994808e+001dB,-1.59771388583646e-003°)
1.28824955169313e+000	(5.96020432173232e+001dB,-9.48964837425783e-004°)	(6.12205126138472e+001dB,-1.03465852643049e-003°)	(6.16512390185089e+001dB,-1.06371029628602e-003°)	(6.25489879333449e+001dB,-1.13140293498881e-003°)	(6.40062204662022e+001dB,-1.26191376884401e-003°)	(6.68651814994688e+001dB,-1.60139699672241e-003°)
1.29121927361353e+000	(5.96020432173147e+001dB,-9.51152427302878e-004°)	(6.12205126138400e+001dB,-1.03704366066264e-003°)	(6.16512390185048e+001dB,-1.06616240176465e-003°)	(6.25489879333349e+001dB,-1.13401108811503e-003°)	(6.40062204662065e+001dB,-1.26482278051608e-003°)	(6.68651814994489e+001dB,-1.60508859805439e-003°)
1.29419584144998e+000	(5.96020432173129e+001dB,-9.53345060096176e-004°)	(6.12205126138327e+001dB,-1.03943429319704e-003°)	(6.16512390184972e+001dB,-1.06862015992977e-003°)	(6.25489879333278e+001dB,-1.13662525365553e-003°)	(6.40062204661961e+001dB,-1.26773849815047e-003°)	(6.68651814994374e+001dB,-1.60878870940785e-003°)
1.29717927098395e+000	(5.96020432173111e+001dB,-9.55542747430092e-004°)	(6.12205126138290e+001dB,-1.04183043670900e-003°)	(6.16512390184917e+001dB,-1.07108358381285e-003°)	(6.25489879333192e+001dB,-1.13924544546978e-003°)	(6.40062204661870e+001dB,-1.27066093720838e-003°)	(6.68651814994167e+001dB,-1.61249735039723e-003°)
1.30016957803328e+000	(5.96020432173063e+001dB,-9.57745500956201e-004°)	(6.12205126138217e+001dB,-1.04423210390181e-003°)	(6.16512390184854e+001dB,-1.07355268647439e-003°)	(6.25489879333120e+001dB,-1.14187167745015e-003°)	(6.40062204661757e+001dB,-1.27359011318376e-003°)	(6.68651814994023e+001dB,-1.61621454068816e-003°)
1.30316677845229e+000	(5.96020432172977e+001dB,-9.59953332353210e-004°)	(6.12205126138165e+001dB,-1.04663930750953e-003°)	(6.16512390184755e+001dB,-1.07602748100495e-003°)	(6.25489879333034e+001dB,-1.14450396352030e-003°)	(6.40062204661666e+001dB,-1.27652604160744e-003°)	(6.68651814993947e+001dB,-1.61994029998899e-003°)
1.30617088813183e+000	(5.96020432172936e+001dB,-9.62166253327703e-004°)	(6.12205126138084e+001dB,-1.04905206029431e-003°)	(6.16512390184692e+001dB,-1.07850798052653e-003°)	(6.25489879332968e+001dB,-1.14714231763680e-003°)	(6.40062204661587e+001dB,-1.27946873804531e-003°)	(6.68651814993773e+001dB,-1.62367464805020e-003°)
1.30918192299940e+000	(5.96020432172872e+001dB,-9.64384275611640e-004°)	(6.12205126138017e+001dB,-1.05147037504886e-003°)	(6.16512390184614e+001dB,-1.08099419818988e-003°)	(6.25489879332931e+001dB,-1.14978675378803e-003°)	(6.40062204661474e+001dB,-1.28241821809856e-003°)	(6.68651814993626e+001dB,-1.62741760467325e-003°)
1.31219989901920e+000	(5.96020432172808e+001dB,-9.66607410965022e-004°)	(6.12205126137950e+001dB,-1.05389426459466e-003°)	(6.16512390184550e+001dB,-1.08348614717703e-003°)	(6.25489879332836e+001dB,-1.15243728599344e-003°)	(6.40062204661380e+001dB,-1.28537449740582e-003°)	(6.68651814993423e+001dB,-1.63116918970139e-003°)
1.31522483219223e+000	(5.96020432172744e+001dB,-9.68835671174644e-004°)	(6.12205126137882e+001dB,-1.05632374178294e-003°)	(6.16512390184478e+001dB,-1.08598384069978e-003°)	(6.25489879332769e+001dB,-1.15509392830696e-003°)	(6.40062204661273e+001dB,-1.28833759164050e-003°)	(6.68651814993296e+001dB,-1.63492942302760e-003°)
1.31825673855640e+000	(5.96020432172672e+001dB,-9.71069068054482e-004°)	(6.12205126137807e+001dB,-1.05875881949445e-003°)	(6.16512390184421e+001dB,-1.08848729200093e-003°)	(6.25489879332667e+001dB,-1.15775669481305e-003°)	(6.40062204661031e+001dB,-1.29130751651088e-003°)	(6.68651814993133e+001dB,-1.63869832458619e-003°)
1.32129563418657e+000	(5.96020432172652e+001dB,-9.73307613446401e-004°)	(6.12205126137739e+001dB,-1.06119951063991e-003°)	(6.16512390184392e+001dB,-1.09099651435370e-003°)	(6.25489879332564e+001dB,-1.16042559962987e-003°)	(6.40062204661063e+001dB,-1.29428428776917e-003°)	(6.68651814992969e+001dB,-1.64247591436016e-003°)
1.32434153519466e+000	(5.96020432172594e+001dB,-9.75551319218001e-004°)	(6.12205126137713e+001dB,-1.06364582816005e-003°)	(6.16512390184305e+001dB,-1.09351152106065e-003°)	(6.25489879332517e+001dB,-1.16310065690843e-003°)	(6.40062204660841e+001dB,-1.29726792119018e-003°)	(6.68651814992846e+001dB,-1.64626221237868e-003°)
1.32739445772973e+000	(5.96020432172529e+001dB,-9.77800197265489e-004°)	(6.12205126137623e+001dB,-1.06609778502369e-003°)	(6.16512390184246e+001dB,-1.09603232545719e-003°)	(6.25489879332421e+001dB,-1.16578188083025e-003°)	(6.40062204660900e+001dB,-1.30025843260072e-003°)	(6.68651814992639e+001dB,-1.65005723871399e-003°)
1.33045441797808e+000	(5.96020432172471e+001dB,-9.80054259512371e-004°)	(6.12205126137582e+001dB,-1.06855539423228e-003°)	(6.16512390184152e+001dB,-1.09855894090756e-003°)	(6.25489879332352e+001dB,-1.16846928561192e-003°)	(6.40062204660790e+001dB,-1.30325583784954e-003°)	(6.68651814992404e+001dB,-1.65386101348797e-003°)
1.33352143216332e+000	(5.96020432172442e+001dB,-9.82313517909690e-004°)	(6.12205126137527e+001dB,-1.07101866881501e-003°)	(6.16512390184057e+001dB,-1.10109138080808e-003°)	(6.25489879332262e+001dB,-1.17116288550112e-003°)	(6.40062204660694e+001dB,-1.30626015283126e-003°)	(6.68651814992195e+001dB,-1.65767355686890e-003°)
1.33659551654643e+000	(5.96020432172383e+001dB,-9.84577984435180e-004°)	(6.12205126137443e+001dB,-1.07348762183176e-003°)	(6.16512390184011e+001dB,-1.10362965858609e-003°)	(6.25489879332192e+001dB,-1.17386269477964e-003°)	(6.40062204660597e+001dB,-1.30927139347427e-003°)	(6.68651814991992e+001dB,-1.66149488907012e-003°)
1.33967668742593e+000	(5.96020432172316e+001dB,-9.86847671095030e-004°)	(6.12205126137366e+001dB,-1.07596226637309e-003°)	(6.16512390184073e+001dB,-1.10617378770004e-003°)	(6.25489879332087e+001dB,-1.17656872776082e-003°)	(6.40062204660485e+001dB,-1.31228957574366e-003°)	(6.68651814991901e+001dB,-1.66532503035394e-003°)
1.34276496113786e+000	(5.96020432172265e+001dB,-9.89122589923157e-004°)	(6.12205126137331e+001dB,-1.07844261555978e-003°)	(6.16512390183877e+001dB,-1.10872378163405e-003°)	(6.25489879332038e+001dB,-1.17928099879304e-003°)	(6.40062204660380e+001dB,-1.31531471564184e-003°)	(6.68651814991362e+001dB,-1.66916400101678e-003°)
1.34586035405594e+000	(5.96020432172094e+001dB,-9.91402752979458e-004°)	(6.12205126137239e+001dB,-1.08092868254115e-003°)	(6.16512390183945e+001dB,-1.11127965391452e-003°)	(6.25489879331975e+001dB,-1.18199952225552e-003°)	(6.40062204660282e+001dB,-1.31834682920779e-003°)	(6.68651814991227e+001dB,-1.67301182142867e-003°)
1.34896288259164e+000	(5.96020432172042e+001dB,-9.93688172355786e-004°)	(6.12205126137196e+001dB,-1.08342048049939e-003°)	(6.16512390183727e+001dB,-1.11384141808547e-003°)	(6.25489879331876e+001dB,-1.18472431256132e-003°)	(6.40062204660162e+001dB,-1.32138593251707e-003°)	(6.68651814991036e+001dB,-1.67686851198161e-003°)
1.35207256319427e+000	(5.96020432171982e+001dB,-9.95978860167798e-004°)	(6.12205126137110e+001dB,-1.08591802264465e-003°)	(6.16512390183666e+001dB,-1.11640908773472e-003°)	(6.25489879331790e+001dB,-1.18745538415768e-003°)	(6.40062204660070e+001dB,-1.32443204168345e-003°)	(6.68651814990892e+001dB,-1.68073409312539e-003°)
1.35518941235103e+000	(5.96020432171921e+001dB,-9.98274828560573e-004°)	(6.12205126137024e+001dB,-1.08842132221915e-003°)	(6.16512390183576e+001dB,-1.11898267647343e-003°)	(6.25489879331704e+001dB,-1.19019275152427e-003°)	(6.40062204659963e+001dB,-1.32748517285643e-003°)	(6.68651814990692e+001dB,-1.68460858535292e-003°)
1.35831344658715e+000	(5.96020432171868e+001dB,-1.00057608970720e-003°)	(6.12205126136966e+001dB,-1.09093039249551e-003°)	(6.16512390183657e+001dB,-1.12156219794912e-003°)	(6.25489879331618e+001dB,-1.19293642917432e-003°)	(6.40062204659841e+001dB,-1.33054534222343e-003°)	(6.68651814990547e+001dB,-1.68849200920853e-003°)
1.36144468246594e+000	(5.96020432171778e+001dB,-1.00288265580823e-003°)	(6.12205126136894e+001dB,-1.09344524677602e-003°)	(6.16512390183573e+001dB,-1.12414766583381e-003°)	(6.25489879331531e+001dB,-1.19568643165457e-003°)	(6.40062204659733e+001dB,-1.33361256600960e-003°)	(6.68651814990338e+001dB,-1.69238438527946e-003°)
1.36458313658892e+000	(5.96020432171746e+001dB,-1.00519453909393e-003°)	(6.12205126136828e+001dB,-1.09596589839445e-003°)	(6.16512390183353e+001dB,-1.12673909383577e-003°)	(6.25489879331465e+001dB,-1.19844277354554e-003°)	(6.40062204659660e+001dB,-1.33668686047736e-003°)	(6.68651814990317e+001dB,-1.69628573420754e-003°)
1.36772882559584e+000	(5.96020432171692e+001dB,-1.00751175182075e-003°)	(6.12205126136806e+001dB,-1.09849236071553e-003°)	(6.16512390183411e+001dB,-1.12933649569981e-003°)	(6.25489879331364e+001dB,-1.20120546946029e-003°)	(6.40062204659065e+001dB,-1.33976824191779e-003°)	(6.68651814990016e+001dB,-1.70019607666831e-003°)
